shunt_voltage,bus_voltage_V,current_mA,power_mW,State,Attack
620,5.181,541,2780,charging,none
539,5.193,500,2920,charging,none
514,5.197,515,2660,idle,none
623,5.193,587,3040,idle,none
538,5.197,583,3040,charging,none
544,5.197,570,2980,charging,none
435,5.201,432,2260,idle,none
583,5.189,617,3220,idle,none
506,5.197,491,2620,idle,none
631,5.193,700,2780,charging,none
542,5.197,558,3300,charging,none
438,5.205,433,2260,idle,none
505,5.197,511,2660,idle,none
897,5.193,582,2660,charging,none
512,5.197,544,2660,idle,none
506,5.197,493,2660,idle,none
539,5.197,615,3440,charging,none
586,5.189,839,2940,charging,none
512,5.197,506,2620,idle,none
439,5.201,439,2260,idle,none
506,5.197,508,2620,idle,none
430,5.205,438,2300,idle,none
432,5.201,438,2300,idle,none
582,5.177,538,2940,charging,none
714,5.185,857,3220,charging,none
433,5.201,432,2260,idle,none
634,5.189,604,3940,charging,none
747,5.185,544,2820,charging,none
555,5.185,537,2780,charging,none
522,5.197,503,2620,idle,none
536,5.189,564,3380,charging,none
646,5.189,603,3760,charging,none
476,5.197,482,2500,idle,none
605,5.193,578,3120,idle,none
645,5.185,539,2820,charging,none
422,5.205,433,2200,idle,none
474,5.193,597,3120,idle,none
435,5.201,436,2260,idle,none
464,5.201,437,2320,idle,none
435,5.201,449,2320,idle,none
504,5.189,537,2760,charging,none
784,5.185,647,3300,charging,none
668,5.185,540,2780,charging,none
562,5.177,654,2860,charging,none
468,5.205,440,2300,idle,none
440,5.201,440,2300,idle,none
569,5.197,634,3140,charging,none
510,5.189,621,3380,charging,none
899,5.177,826,3600,charging,none
670,5.185,658,3960,charging,none
479,5.201,435,2260,idle,none
602,5.189,539,2820,charging,none
517,5.197,529,2720,idle,none
555,5.197,650,4120,charging,none
436,5.201,428,2260,idle,none
500,5.201,573,2980,charging,none
512,5.197,512,2680,idle,none
505,5.197,500,2860,idle,none
445,5.205,444,2420,idle,none
675,5.193,822,2920,charging,none
466,5.201,466,2520,idle,none
438,5.201,434,2460,idle,none
460,5.201,434,2260,idle,none
443,5.205,436,2260,idle,none
504,5.197,520,2620,idle,none
435,5.201,434,2260,idle,none
510,5.197,509,2620,idle,none
511,5.197,512,2660,idle,none
529,5.193,636,3840,charging,none
435,5.201,434,2260,idle,none
435,5.205,434,2260,idle,none
439,5.201,429,2260,idle,none
658,5.181,685,4100,charging,none
624,5.181,545,3040,charging,none
548,5.189,539,3380,charging,none
563,5.189,590,3380,charging,none
652,5.189,534,2980,charging,none
536,5.197,495,3480,charging,none
669,5.185,876,4400,charging,none
461,5.205,433,2220,idle,none
602,5.193,584,2980,idle,none
438,5.201,429,2260,idle,none
789,5.181,725,4400,charging,none
607,5.197,476,2500,idle,none
438,5.205,436,2300,idle,none
461,5.205,433,2260,idle,none
435,5.205,441,2260,idle,none
521,5.197,637,3300,charging,none
740,5.185,666,3380,charging,none
431,5.201,433,2260,idle,none
671,5.189,711,3680,charging,none
539,5.193,554,3280,charging,none
759,5.177,642,3380,charging,none
544,5.193,681,3540,charging,none
701,5.193,523,2680,charging,none
504,5.197,504,2620,idle,none
502,5.193,554,2860,charging,none
431,5.201,435,2460,idle,none
449,5.201,444,2320,idle,none
431,5.201,433,2420,idle,none
435,5.201,440,2260,idle,none
533,5.197,533,3340,charging,none
923,5.197,508,2660,charging,none
581,5.193,769,4820,charging,none
426,5.201,439,2260,idle,none
574,5.185,522,2720,charging,none
648,5.189,539,2780,charging,none
465,5.201,440,2260,idle,none
595,5.189,928,3240,charging,none
509,5.185,561,3080,charging,none
510,5.197,538,3240,charging,none
677,5.193,519,2680,charging,none
435,5.205,450,2260,idle,none
511,5.197,554,2660,idle,none
527,5.197,516,2620,idle,none
438,5.201,438,2400,idle,none
510,5.197,519,2660,idle,none
447,5.201,455,2500,idle,none
538,5.197,554,3380,charging,none
566,5.189,650,3580,charging,none
820,5.173,651,3340,charging,none
440,5.201,435,2300,idle,none
500,5.197,678,3040,charging,none
690,5.181,642,3340,charging,none
665,5.189,614,2720,charging,none
653,5.181,764,3840,charging,none
582,5.181,527,2760,charging,none
439,5.205,427,2260,idle,none
448,5.205,441,2320,idle,none
607,5.189,567,3040,idle,none
434,5.201,433,2420,idle,none
561,5.189,583,3040,charging,none
422,5.205,432,2320,idle,none
484,5.197,580,2820,idle,none
499,5.189,586,3480,charging,none
542,5.197,504,2680,idle,none
567,5.197,481,2500,idle,none
433,5.205,449,2620,idle,none
623,5.189,540,2780,charging,none
445,5.201,444,2320,idle,none
432,5.201,432,2260,idle,none
438,5.201,438,2300,idle,none
451,5.201,461,2260,idle,none
575,5.181,540,2980,charging,none
619,5.193,537,2780,charging,none
447,5.201,438,2300,idle,none
640,5.185,786,4060,charging,none
458,5.205,434,2260,idle,none
430,5.201,433,2260,idle,none
432,5.201,434,2220,idle,none
440,5.201,425,2420,idle,none
508,5.197,510,2660,idle,none
439,5.201,453,2300,idle,none
501,5.197,507,2660,idle,none
550,5.181,536,2920,charging,none
575,5.197,615,2860,charging,none
637,5.193,641,3280,charging,none
507,5.197,508,2620,idle,none
464,5.201,535,2520,idle,none
711,5.193,537,2560,charging,none
433,5.201,455,2260,idle,none
529,5.185,919,2780,charging,none
537,5.193,618,3280,charging,none
434,5.205,432,2260,idle,none
433,5.205,461,2260,idle,none
435,5.201,433,2400,idle,none
599,5.193,587,3040,idle,none
571,5.197,502,3120,charging,none
806,5.193,490,2560,charging,none
540,5.197,494,2660,charging,none
652,5.189,538,2760,charging,none
541,5.197,587,2780,charging,none
439,5.197,439,2300,idle,none
440,5.205,438,2420,idle,none
522,5.197,600,3120,charging,none
512,5.197,498,2620,idle,none
654,5.185,670,4580,idle,none
536,5.197,500,2580,idle,none
451,5.205,437,2200,idle,none
539,5.197,595,2860,charging,none
639,5.189,757,2920,charging,none
435,5.205,443,2260,idle,none
666,5.189,619,3220,charging,none
514,5.197,670,3040,charging,none
548,5.185,607,2880,charging,none
644,5.189,602,2820,charging,none
438,5.201,441,2320,idle,none
645,5.185,588,4660,charging,none
573,5.193,613,3080,idle,none
631,5.193,656,3400,charging,none
541,5.197,507,3040,idle,none
434,5.201,433,2220,idle,none
632,5.193,501,2680,charging,none
441,5.201,440,2260,idle,none
717,5.185,673,4460,charging,none
509,5.197,511,2620,idle,none
601,5.189,537,2780,charging,none
680,5.185,660,3400,idle,none
427,5.197,465,2300,idle,none
623,5.193,510,2660,charging,none
634,5.193,640,4660,charging,none
502,5.197,504,2660,idle,none
436,5.205,435,2660,idle,none
583,5.197,500,2680,idle,none
814,5.185,644,3500,charging,none
512,5.201,506,2660,idle,none
436,5.201,438,2260,idle,none
541,5.197,488,2780,charging,none
540,5.197,665,2780,charging,none
509,5.197,509,2780,idle,none
893,5.193,545,3080,charging,none
511,5.197,537,2680,idle,none
547,5.197,551,3020,idle,none
436,5.205,433,2360,idle,none
439,5.201,451,2260,idle,none
515,5.197,506,2660,idle,none
515,5.197,507,2660,idle,none
434,5.201,433,2260,idle,none
652,5.189,535,2780,charging,none
504,5.197,505,2780,idle,none
556,5.197,622,2920,charging,none
664,5.185,539,2820,charging,none
538,5.201,565,3280,charging,none
469,5.201,439,2260,idle,none
441,5.205,435,2260,idle,none
511,5.197,510,2660,idle,none
520,5.193,524,2880,idle,none
515,5.189,687,3540,charging,none
439,5.201,434,2260,idle,none
549,5.197,599,2780,charging,none
530,5.197,504,2620,idle,none
570,5.197,579,3180,charging,none
651,5.189,714,2780,charging,none
645,5.193,543,2620,charging,none
454,5.201,452,2400,idle,none
692,5.193,502,2680,charging,none
752,5.193,540,2580,charging,none
435,5.201,422,2260,idle,none
538,5.193,556,3340,charging,none
578,5.185,723,2780,charging,none
502,5.197,533,2660,idle,none
638,5.189,531,2720,charging,none
463,5.201,438,2260,idle,none
683,5.193,512,2660,charging,none
517,5.197,514,2580,idle,none
433,5.205,457,2400,idle,none
644,5.185,659,4100,charging,none
571,5.197,572,3120,charging,none
431,5.201,435,2400,idle,none
536,5.197,492,2820,charging,none
548,5.197,541,3240,charging,none
782,5.177,541,2820,charging,none
509,5.197,610,3180,charging,none
436,5.201,436,2260,idle,none
434,5.201,440,2500,idle,none
546,5.193,729,3140,charging,none
573,5.189,565,2920,idle,none
434,5.201,433,2400,idle,none
435,5.205,436,2300,idle,none
439,5.201,441,2260,idle,none
737,5.193,541,2860,charging,none
510,5.197,507,2660,idle,none
434,5.201,448,2400,idle,none
434,5.205,443,2300,idle,none
567,5.197,653,3180,charging,none
510,5.197,510,2660,idle,none
433,5.201,435,2260,idle,none
511,5.201,539,2680,idle,none
734,5.193,510,2880,charging,none
544,5.197,649,3040,charging,none
486,5.201,622,3220,idle,none
433,5.201,461,2260,idle,none
434,5.205,446,2260,idle,none
435,5.201,439,2220,idle,none
582,5.189,735,2780,charging,none
653,5.189,607,3020,charging,none
493,5.201,451,2320,idle,none
507,5.185,653,3500,charging,none
539,5.189,537,2780,charging,none
597,5.189,612,2820,charging,none
539,5.201,495,2920,charging,none
439,5.201,442,2300,idle,none
676,5.197,495,2620,charging,none
762,5.197,537,2820,charging,none
504,5.197,505,2620,idle,none
535,5.197,651,2920,charging,none
504,5.189,616,3380,charging,none
522,5.197,521,2680,idle,none
538,5.193,585,3700,charging,none
513,5.197,509,2880,idle,none
474,5.201,438,2260,idle,none
660,5.177,537,2820,charging,none
471,5.201,439,2300,idle,none
680,5.185,631,3700,charging,none
507,5.197,506,2720,idle,none
435,5.205,433,2260,idle,none
655,5.185,663,3400,idle,none
567,5.189,525,2880,idle,none
521,5.189,641,4120,charging,none
443,5.201,433,2260,idle,none
561,5.197,493,2980,charging,none
553,5.189,552,2880,idle,none
580,5.181,583,2720,charging,none
567,5.185,661,2780,charging,none
496,5.197,511,2620,idle,none
595,5.177,544,2820,charging,none
517,5.197,530,2760,idle,none
704,5.189,732,2780,charging,none
513,5.197,505,2780,idle,none
565,5.197,547,2580,charging,none
534,5.189,534,3380,charging,none
599,5.197,532,2760,charging,none
538,5.193,507,4060,charging,none
976,5.189,511,2660,charging,none
632,5.177,539,2940,charging,none
537,5.193,515,2680,charging,none
436,5.201,464,2320,idle,none
587,5.185,527,2720,charging,none
587,5.181,563,2760,charging,none
570,5.201,509,3500,charging,none
516,5.197,507,2820,idle,none
536,5.197,654,2860,charging,none
445,5.201,427,2300,idle,none
438,5.205,452,2260,idle,none
539,5.197,590,3120,charging,none
435,5.205,436,2260,idle,none
635,5.189,539,2660,charging,none
451,5.201,447,2320,idle,none
757,5.169,767,3860,charging,none
499,5.197,502,2620,idle,none
509,5.189,818,3960,charging,none
545,5.197,494,2660,idle,none
435,5.201,433,2260,idle,none
461,5.205,434,2260,idle,none
442,5.201,462,2320,idle,none
518,5.197,555,3680,charging,none
508,5.197,564,3180,charging,none
575,5.197,530,2680,idle,none
468,5.201,464,2420,idle,none
612,5.185,539,2980,charging,none
606,5.185,533,2780,charging,none
519,5.197,546,2680,idle,none
651,5.189,667,3340,charging,none
551,5.181,539,2780,charging,none
654,5.193,580,2620,charging,none
620,5.189,922,4780,charging,none
437,5.201,440,2300,idle,none
560,5.177,539,2820,charging,none
633,5.185,537,2780,charging,none
510,5.189,612,3180,charging,none
518,5.197,622,3080,charging,none
856,5.177,651,3340,charging,none
513,5.197,513,2680,idle,none
433,5.201,501,2260,idle,none
505,5.197,535,3700,charging,none
485,5.197,551,3040,idle,none
435,5.201,439,2300,idle,none
633,5.189,699,2780,charging,none
437,5.205,435,2260,idle,none
444,5.201,435,2300,idle,none
534,5.197,687,3380,charging,none
430,5.201,461,2260,idle,none
541,5.193,503,2620,charging,none
526,5.197,562,3140,charging,none
540,5.197,567,2760,idle,none
589,5.189,509,2500,idle,none
465,5.201,438,2260,idle,none
577,5.189,667,3240,charging,none
613,5.193,784,4060,charging,none
590,5.185,591,2780,charging,none
434,5.201,433,2400,idle,none
443,5.201,439,2300,idle,none
652,5.189,535,2660,charging,none
425,5.201,435,2260,idle,none
509,5.197,509,2660,idle,none
432,5.201,442,2360,idle,none
542,5.193,515,2660,charging,none
469,5.205,439,2300,idle,none
434,5.205,465,2300,idle,none
454,5.201,457,2360,idle,none
432,5.201,442,2560,idle,none
537,5.197,587,3040,charging,none
670,5.189,541,2780,charging,none
500,5.197,512,2660,idle,none
723,5.197,519,2680,charging,none
575,5.177,534,3040,charging,none
431,5.205,441,2260,idle,none
526,5.197,509,2660,idle,none
515,5.197,539,2680,idle,none
512,5.197,575,3300,charging,none
430,5.205,466,2500,idle,none
637,5.197,540,2760,charging,none
440,5.205,439,2300,idle,none
509,5.193,571,3040,idle,none
661,5.189,692,3120,charging,none
533,5.189,587,3040,charging,none
593,5.189,610,3020,idle,none
442,5.197,499,2320,idle,none
436,5.205,434,2220,idle,none
433,5.201,433,2400,idle,none
605,5.189,744,2940,charging,none
670,5.189,540,2820,charging,none
443,5.201,443,2320,idle,none
671,5.189,567,2780,charging,none
618,5.189,621,3940,charging,none
474,5.201,432,2300,idle,none
538,5.197,506,2620,charging,none
599,5.189,630,2860,charging,none
856,5.197,542,3300,charging,none
440,5.205,442,2300,idle,none
506,5.193,548,3380,charging,none
432,5.205,433,2300,idle,none
609,5.189,512,2880,charging,none
571,5.197,498,2580,charging,none
647,5.189,538,2780,charging,none
491,5.189,563,2920,charging,none
434,5.205,433,2220,idle,none
423,5.205,434,2260,idle,none
434,5.201,432,2300,idle,none
679,5.185,693,3640,charging,none
436,5.201,464,2260,idle,none
627,5.193,540,2820,charging,none
571,5.181,584,3040,idle,none
655,5.185,800,3940,charging,none
536,5.197,508,2580,idle,none
437,5.201,436,2260,idle,none
568,5.189,835,4320,charging,none
764,5.181,647,3380,charging,none
443,5.205,460,2260,idle,none
541,5.193,550,3540,charging,none
516,5.197,690,3400,charging,none
438,5.205,474,2260,idle,none
641,5.189,541,2720,charging,none
633,5.177,528,2660,charging,none
436,5.201,438,2260,idle,none
539,5.197,545,3440,charging,none
538,5.197,506,2620,charging,none
436,5.205,436,2300,idle,none
433,5.205,433,2260,idle,none
496,5.189,572,2980,charging,none
431,5.205,429,2260,idle,none
712,5.193,692,2780,charging,none
506,5.197,505,2760,idle,none
661,5.193,536,2580,charging,none
512,5.197,500,2580,idle,none
491,5.197,470,2460,idle,none
446,5.201,449,2320,idle,none
590,5.197,540,2820,charging,none
555,5.189,638,3480,charging,none
440,5.201,441,2300,idle,none
660,5.193,905,2820,charging,none
434,5.201,431,2260,idle,none
502,5.197,509,2620,idle,none
465,5.201,439,2300,idle,none
508,5.197,586,2780,charging,none
433,5.201,432,2260,idle,none
435,5.205,433,2260,idle,none
432,5.205,434,2300,idle,none
579,5.189,631,4580,charging,none
718,5.197,544,2860,charging,none
491,5.193,648,3380,charging,none
541,5.197,617,3180,charging,none
574,5.189,534,2920,charging,none
535,5.197,596,2820,charging,none
426,5.201,439,2300,idle,none
683,5.193,725,3040,charging,none
433,5.205,435,2260,idle,none
673,5.189,648,3740,charging,none
536,5.193,630,3280,charging,none
561,5.197,513,2660,idle,none
719,5.181,605,2880,charging,none
480,5.197,477,2400,idle,none
505,5.189,563,3300,charging,none
523,5.197,508,2720,idle,none
540,5.197,532,2880,charging,none
506,5.197,553,2620,idle,none
690,5.189,652,3380,charging,none
543,5.193,495,2820,charging,none
748,5.189,541,2620,charging,none
539,5.197,551,3080,charging,none
579,5.185,612,2820,charging,none
650,5.193,736,3340,charging,none
502,5.201,505,2620,idle,none
560,5.197,508,2660,charging,none
504,5.201,499,2660,idle,none
540,5.201,616,3220,charging,none
433,5.201,436,2260,idle,none
561,5.193,517,2980,charging,none
511,5.197,512,2780,idle,none
506,5.197,509,2660,idle,none
434,5.201,456,2260,idle,none
434,5.197,464,2400,idle,none
624,5.193,580,2560,charging,none
439,5.201,488,2460,idle,none
639,5.193,735,2780,charging,none
497,5.193,557,3600,charging,none
445,5.201,488,2260,idle,none
508,5.197,508,2680,idle,none
423,5.205,435,2260,idle,none
563,5.197,537,2820,charging,none
509,5.201,509,2660,idle,none
504,5.193,578,2980,charging,none
438,5.205,434,2260,idle,none
507,5.197,512,2660,idle,none
434,5.201,431,2260,idle,none
507,5.197,501,2660,idle,none
539,5.185,580,2860,charging,none
445,5.205,443,2300,idle,none
497,5.189,539,3380,charging,none
518,5.197,600,3380,charging,none
533,5.193,618,3640,charging,none
496,5.185,651,3380,charging,none
663,5.181,525,2720,charging,none
772,5.185,541,2860,charging,none
563,5.197,547,2680,charging,none
437,5.201,487,2660,idle,none
432,5.205,433,2260,idle,none
460,5.201,433,2220,idle,none
538,5.193,644,3140,charging,none
649,5.189,528,2760,charging,none
536,5.197,584,3380,charging,none
648,5.185,647,3400,idle,none
432,5.201,471,2980,idle,none
435,5.205,438,2260,idle,none
434,5.201,435,2260,idle,none
512,5.197,516,2660,idle,none
976,5.185,655,3480,charging,none
531,5.197,617,3220,charging,none
493,5.193,574,3380,charging,none
511,5.197,513,2920,idle,none
637,5.189,715,3340,charging,none
533,5.193,585,3280,charging,none
644,5.193,735,2780,charging,none
446,5.201,439,2300,idle,none
511,5.197,497,2660,idle,none
436,5.205,433,2260,idle,none
465,5.205,439,2300,idle,none
690,5.185,651,3340,charging,none
809,5.177,641,3340,charging,none
505,5.197,506,2720,idle,none
575,5.177,548,2720,charging,none
538,5.193,714,3500,charging,none
521,5.197,525,2680,idle,none
470,5.201,450,2320,idle,none
507,5.189,699,3340,charging,none
663,5.185,752,3900,charging,none
435,5.205,435,2360,idle,none
556,5.201,608,3240,charging,none
662,5.189,747,3800,charging,none
527,5.197,528,2820,idle,none
631,5.177,523,2780,charging,none
582,5.189,690,3280,charging,none
573,5.193,586,2940,idle,none
510,5.201,507,2660,idle,none
433,5.201,439,2300,idle,none
537,5.197,502,3400,charging,none
432,5.201,435,2260,idle,none
538,5.197,505,2660,idle,none
442,5.201,440,2300,idle,none
654,5.185,542,2820,charging,none
419,5.201,433,2260,idle,none
623,5.189,738,3580,charging,none
657,5.189,539,2720,charging,none
649,5.185,561,2920,charging,none
828,5.189,534,2580,charging,none
436,5.201,436,2460,idle,none
674,5.197,562,2660,charging,none
438,5.205,434,2220,idle,none
654,5.181,588,2680,charging,none
432,5.205,439,2300,idle,none
648,5.189,554,2880,charging,none
573,5.189,630,3040,charging,none
442,5.201,435,2260,idle,none
652,5.185,540,2780,charging,none
710,5.193,546,2680,charging,none
633,5.189,749,3860,charging,none
546,5.197,530,2980,charging,none
430,5.201,434,2260,idle,none
776,5.177,653,3380,charging,none
501,5.193,532,3400,charging,none
466,5.201,466,2560,idle,none
606,5.193,641,3380,charging,none
542,5.197,603,3240,charging,none
618,5.189,651,2980,charging,none
615,5.185,537,2820,charging,none
507,5.197,499,2660,idle,none
735,5.185,674,3140,charging,none
507,5.197,488,2760,idle,none
640,5.193,534,2680,charging,none
432,5.205,436,2360,idle,none
443,5.205,438,2300,idle,none
510,5.197,537,2660,idle,none
689,5.193,557,3040,idle,none
438,5.205,438,2420,idle,none
509,5.197,511,2660,idle,none
702,5.197,544,3500,charging,none
825,5.193,539,2780,charging,none
567,5.181,560,2780,charging,none
720,5.181,646,3440,charging,none
538,5.193,539,2580,charging,none
614,5.189,588,3080,charging,none
429,5.205,432,2300,idle,none
507,5.197,545,2820,idle,none
426,5.201,433,2400,idle,none
516,5.201,509,2660,idle,none
577,5.189,538,2620,charging,none
577,5.189,543,2820,charging,none
545,5.197,611,3180,charging,none
673,5.185,539,2780,charging,none
443,5.201,456,2300,idle,none
620,5.185,872,3220,charging,none
699,5.185,969,3600,charging,none
539,5.197,575,2980,charging,none
441,5.201,435,2220,idle,none
883,5.185,651,3380,charging,none
539,5.197,585,3140,charging,none
540,5.197,573,3380,charging,none
566,5.197,616,3580,charging,none
629,5.189,537,2820,charging,none
440,5.205,437,2260,idle,none
440,5.201,439,2300,idle,none
677,5.197,501,2620,charging,none
435,5.201,438,2400,idle,none
445,5.201,435,2260,idle,none
501,5.189,651,3380,charging,none
703,5.181,539,2980,charging,none
432,5.201,432,2260,idle,none
436,5.201,434,2260,idle,none
435,5.201,436,2360,idle,none
435,5.205,434,2260,idle,none
539,5.193,556,2880,charging,none
590,5.193,584,3020,idle,none
439,5.205,433,2260,idle,none
663,5.189,610,3140,idle,none
442,5.201,445,2420,idle,none
433,5.201,435,2300,idle,none
432,5.205,445,2260,idle,none
651,5.197,540,2820,charging,none
600,5.177,539,2820,charging,none
438,5.201,467,2300,idle,none
497,5.201,506,2620,idle,none
467,5.197,525,2720,idle,none
540,5.197,513,3140,charging,none
505,5.197,501,2620,idle,none
430,5.201,436,2260,idle,none
572,5.197,526,2780,charging,none
635,5.185,691,3700,charging,none
617,5.189,521,2820,charging,none
439,5.201,508,2580,idle,none
433,5.201,436,2260,idle,none
618,5.189,542,2820,charging,none
534,5.197,651,3300,charging,none
515,5.197,508,2680,idle,none
589,5.181,592,2780,charging,none
450,5.205,449,2260,idle,none
511,5.197,505,2720,idle,none
499,5.197,507,2660,idle,none
439,5.205,438,2300,idle,none
435,5.201,433,2260,idle,none
540,5.193,530,2760,charging,none
575,5.189,871,3800,charging,none
439,5.201,464,2260,idle,none
539,5.197,689,2980,charging,none
536,5.197,512,2660,idle,none
534,5.189,660,3140,charging,none
435,5.201,435,2400,idle,none
537,5.193,555,2880,charging,none
495,5.197,506,2620,idle,none
439,5.201,434,2420,idle,none
621,5.193,508,2620,charging,none
436,5.201,433,2260,idle,none
535,5.197,521,3440,charging,none
691,5.177,682,3840,charging,none
440,5.201,434,2300,idle,none
664,5.181,599,2780,charging,none
685,5.193,547,2660,charging,none
586,5.193,665,3220,idle,none
433,5.201,461,2260,idle,none
493,5.201,466,2400,idle,none
801,5.193,541,2820,charging,none
515,5.197,660,2860,charging,none
592,5.193,632,3080,idle,none
540,5.197,517,2780,charging,none
652,5.193,541,2580,charging,none
492,5.201,436,2260,idle,none
434,5.205,436,2260,idle,none
512,5.197,508,2660,idle,none
437,5.201,458,2220,idle,none
660,5.189,573,3040,idle,none
460,5.205,433,2260,idle,none
460,5.205,438,2260,idle,none
510,5.197,504,2620,idle,none
819,5.177,760,3300,charging,none
584,5.177,539,2780,charging,none
435,5.201,432,2260,idle,none
504,5.189,616,3380,charging,none
654,5.181,537,2780,charging,none
504,5.197,511,2660,idle,none
435,5.201,430,2260,idle,none
712,5.177,850,4200,charging,none
749,5.181,750,4360,charging,none
609,5.181,540,2780,charging,none
470,5.201,470,2580,idle,none
745,5.193,508,2880,charging,none
536,5.197,652,3080,charging,none
439,5.201,450,2260,idle,none
447,5.205,433,2420,idle,none
449,5.201,433,2260,idle,none
541,5.197,601,3040,charging,none
639,5.189,539,2780,charging,none
495,5.189,652,4620,charging,none
665,5.193,526,2980,charging,none
585,5.177,528,3300,charging,none
596,5.181,541,2660,charging,none
535,5.197,638,3300,charging,none
461,5.205,423,2300,idle,none
657,5.189,539,2560,charging,none
508,5.197,506,2660,idle,none
699,5.193,735,4420,charging,none
435,5.205,438,2260,idle,none
439,5.201,440,2300,idle,none
434,5.201,436,2220,idle,none
579,5.189,591,3040,idle,none
537,5.197,675,3500,charging,none
431,5.205,454,2200,idle,none
463,5.201,436,2260,idle,none
435,5.201,435,2260,idle,none
611,5.189,677,3180,charging,none
652,5.193,653,3500,charging,none
509,5.193,626,2780,charging,none
442,5.197,491,2560,idle,none
688,5.181,536,3080,charging,none
432,5.201,476,2300,idle,none
496,5.197,507,2720,charging,none
635,5.193,651,3280,charging,none
502,5.201,432,2200,idle,none
425,5.205,435,2220,idle,none
422,5.201,436,2300,idle,none
547,5.197,514,2860,charging,none
435,5.205,467,2300,idle,none
544,5.197,647,2980,charging,none
506,5.197,464,2300,idle,none
461,5.201,436,2260,idle,none
541,5.197,626,3080,charging,none
541,5.197,519,2780,charging,none
510,5.197,505,2620,idle,none
574,5.197,746,3120,charging,none
738,5.189,599,3120,charging,none
910,5.189,734,3020,charging,none
502,5.197,500,2660,idle,none
437,5.201,434,2260,idle,none
586,5.189,548,3240,charging,none
667,5.181,538,2780,charging,none
508,5.197,496,2660,idle,none
517,5.185,661,3440,charging,none
436,5.205,433,2420,idle,none
535,5.201,617,3220,charging,none
541,5.197,494,3080,charging,none
546,5.197,525,2680,idle,none
519,5.193,613,3180,charging,none
623,5.185,539,2680,charging,none
535,5.197,712,3020,charging,none
462,5.205,433,2260,idle,none
587,5.189,550,2680,charging,none
469,5.201,444,2200,idle,none
747,5.185,678,3380,charging,none
435,5.205,433,2260,idle,none
711,5.185,555,2760,idle,none
505,5.197,510,2980,idle,none
646,5.185,929,4820,charging,none
520,5.197,531,2760,idle,none
440,5.201,448,2320,idle,none
591,5.193,661,3640,charging,none
461,5.201,434,2460,idle,none
480,5.197,506,2860,idle,none
590,5.189,597,3960,charging,none
527,5.197,579,2820,charging,none
509,5.197,519,2680,idle,none
572,5.185,990,5140,charging,none
500,5.189,589,4100,charging,none
578,5.193,680,3540,charging,none
643,5.189,682,2820,charging,none
441,5.201,429,2260,idle,none
659,5.185,539,2820,charging,none
422,5.205,434,2220,idle,none
580,5.181,569,2940,charging,none
436,5.201,435,2400,idle,none
477,5.205,465,2300,idle,none
591,5.189,608,3140,idle,none
514,5.197,598,3080,charging,none
569,5.177,539,2620,charging,none
544,5.197,503,2620,idle,none
536,5.197,678,3040,charging,none
507,5.197,508,2660,idle,none
442,5.201,435,2460,idle,none
439,5.201,435,2260,idle,none
429,5.201,457,2260,idle,none
493,5.193,648,3380,charging,none
438,5.201,450,2260,idle,none
450,5.201,450,2360,idle,none
434,5.201,442,2400,idle,none
461,5.201,434,2220,idle,none
679,5.193,533,2560,charging,none
436,5.201,430,2220,idle,none
504,5.205,450,2320,idle,none
630,5.189,538,2760,charging,none
504,5.197,515,2580,idle,none
436,5.205,435,2260,idle,none
506,5.197,562,3040,charging,none
453,5.205,458,2500,idle,none
657,5.189,610,3580,charging,none
533,5.197,509,2620,idle,none
501,5.197,504,2760,idle,none
434,5.201,440,2300,idle,none
481,5.197,522,2620,idle,none
672,5.185,666,3480,charging,none
574,5.181,614,2780,charging,none
498,5.201,431,2400,idle,none
434,5.205,446,2220,idle,none
753,5.189,543,2820,charging,none
630,5.193,541,2880,charging,none
636,5.189,742,4260,charging,none
549,5.189,539,2780,charging,none
507,5.197,506,2660,idle,none
540,5.197,514,2940,charging,none
434,5.205,435,2400,idle,none
475,5.201,465,2300,idle,none
549,5.185,600,2940,charging,none
568,5.193,797,3480,charging,none
450,5.201,439,2260,idle,none
501,5.201,567,3080,charging,none
439,5.205,436,2320,idle,none
434,5.205,436,2260,idle,none
501,5.193,537,3600,charging,none
434,5.201,443,2260,idle,none
508,5.197,511,2660,idle,none
429,5.201,438,2400,idle,none
436,5.201,434,2260,idle,none
577,5.189,592,2760,charging,none
644,5.197,528,2560,charging,none
597,5.181,627,3180,charging,none
615,5.185,647,2680,charging,none
644,5.193,529,2760,charging,none
576,5.189,592,2820,charging,none
437,5.201,440,2300,idle,none
495,5.193,565,3700,charging,none
628,5.181,568,2780,charging,none
431,5.201,441,2200,idle,none
659,5.189,582,4120,charging,none
445,5.201,443,2300,idle,none
683,5.189,885,2780,charging,none
432,5.201,435,2260,idle,none
882,5.193,542,2560,charging,none
620,5.181,533,2860,charging,none
538,5.193,627,3240,charging,none
900,5.193,537,2580,charging,none
561,5.197,588,3080,idle,none
538,5.197,631,3280,charging,none
441,5.205,439,2260,idle,none
660,5.185,836,4320,charging,none
637,5.193,701,2860,charging,none
632,5.189,638,4400,charging,none
814,5.185,607,3180,charging,none
533,5.197,558,2760,idle,none
435,5.205,428,2260,idle,none
619,5.181,582,2860,idle,none
568,5.193,730,3760,charging,none
463,5.201,433,2260,idle,none
501,5.197,506,2660,idle,none
545,5.185,538,2780,charging,none
539,5.197,499,2860,charging,none
580,5.193,526,2860,charging,none
